FID;Shape *;AU_Unidad;Tramo;T1;T2;T3;T4;T5;T6;T7;T8;T9;sector;km2;Franja;F1;F2;F3;F4;nearX;nearY;COUNT_AVEN;LINK_2010;RC_DistAU;RCD_AUInv;RC_DistAV;RC_DistSb;RC_DistEV;RC_DistAc;RCD_ACInv;RC_PCol_H;LINK__2011;DENS10;POB10;VARON;MUJER;VIV10;HOG10;NBI10;NBI_H10;NO_VIV10;Z_NBI10;Z_BARON;Z_MUJER;Z_NBIH10;Z_NEDU10;Z_DESO10;Z_OCUP10;Z_INMI10;Z_NTEN10;NO_EDU10;DESOC10;OCUP10;INMIG10;NO_TEN10;HA_RC;MENOR17;PEA65;ADULTMAY;Z_MENOR17;Z_PEA65;Z_ADULTMAY;VIV1HOG;VIVMAS1HOG;NBI10_HA;INMIG10_HA;NO_TEN10_HA
416;Point;417;8;0;0;0;0;0;0;0;1;0;NORTE;0,007757;2;0;1;0;0;101491,6026;99459,33806;1;20072107;160,171074;0,006243325;35,70179;388,170314;57,088694;629,60341;0,001588301;1;20072107;272,45283;722;334;388;361;303;2,9997;0;2,9963;0,004155;0,462604;0,537396;0;0,037249;0,0447;0,7254;0,0886;0,1683;26,89398;32,2734;523,7388;63,9692;50,9949;2,647626;118;442;162;0,163435;0,612188;0,224377;289;7;1,132977241;24,16096533;19,26061309
444;Point;445;8;0;0;0;0;0;0;0;1;0;NORTE;0,004111;2;0;1;0;0;101583,4742;99516,09922;1;20072107;144,151002;0,00693717;17,248549;455,810842;22,582599;736,827301;0,00135717;0;20072107;272,45283;722;334;388;361;303;2,9997;0;2,9963;0,004155;0,462604;0,537396;0;0,037249;0,0447;0,7254;0,0886;0,1683;26,89398;32,2734;523,7388;63,9692;50,9949;2,647626;118;442;162;0,163435;0,612188;0,224377;289;7;1,132977241;24,16096533;19,26061309
451;Point;452;8;0;0;0;0;0;0;0;1;0;NORTE;0,010172;2;0;1;0;0;101369,1711;99520,76259;0;20072107;282,586507;0,003538739;162,875278;356,602954;191,238366;553,632446;0,001806253;1;20072107;272,45283;722;334;388;361;303;2,9997;0;2,9963;0,004155;0,462604;0,537396;0;0,037249;0,0447;0,7254;0,0886;0,1683;26,89398;32,2734;523,7388;63,9692;50,9949;2,647626;118;442;162;0,163435;0,612188;0,224377;289;7;1,132977241;24,16096533;19,26061309
923;Point;973;1;1;0;0;0;0;0;0;0;0;SUR;0,020749;2;0;1;0;0;107981,8885;100566,4963;1;20012605;126,215419;0,007922962;75,780716;416,144218;155,931316;163,733569;0,006107483;0;20012605;158,837209;683;316;367;391;310;43,989;11,005;38,9827;0,064406;0,462665;0,537335;0,0355;0,043873;0,0697;0,6638;0,1245;0,2935;29,965204;47,6051;453,3754;85,0335;90,985;4,296033;135;435;113;0,197657;0,636896;0,165447;294;5;10,23944648;19,79349321;21,17884104
1370;Point;1420;1;1;0;0;0;0;0;0;0;0;SUR;0,008284;2;0;1;0;0;107971,5583;100672,6839;0;20012605;20,455008;0,048887783;126,383573;354,057426;49,484389;92,543914;0,010805681;0;20012605;158,837209;683;316;367;391;310;43,989;11,005;38,9827;0,064406;0,462665;0,537335;0,0355;0,043873;0,0697;0,6638;0,1245;0,2935;29,965204;47,6051;453,3754;85,0335;90,985;4,296033;135;435;113;0,197657;0,636896;0,165447;294;5;10,23944648;19,79349321;21,17884104
1395;Point;1445;1;1;0;0;0;0;0;0;0;0;NORTE;0,01388;2;0;1;0;0;107971,5421;100750,4649;1;20012605;39,993778;0,025003889;48,704022;331,1019;0;104,591539;0,009561003;0;20012605;158,837209;683;316;367;391;310;43,989;11,005;38,9827;0,064406;0,462665;0,537335;0,0355;0,043873;0,0697;0,6638;0,1245;0,2935;29,965204;47,6051;453,3754;85,0335;90,985;4,296033;135;435;113;0,197657;0,636896;0,165447;294;5;10,23944648;19,79349321;21,17884104
353;Point;354;9;0;0;0;0;0;0;0;0;1;NORTE;0,003424;2;0;1;0;0;100560,8042;99300,41584;0;20071310;280,996934;0,003558758;75,242873;510,132629;292,361792;280,996934;0,003558758;0;20071310;194,901961;497;230;267;231;193;2,0072;1,0036;0;0,004039;0,462777;0,537223;0,0052;0,041322;0,055;0,7203;0,0503;0,0518;20,537188;27,335;357,9891;24,9991;9,9974;2,548253;88;336;73;0,177062;0,676056;0,146881;191;1;0,787676891;9,810289638;3,923236821
363;Point;364;9;0;0;0;0;0;0;0;0;1;NORTE;0,003488;2;0;1;0;0;100578,9442;99322,09629;0;20071310;287,576436;0,003477336;50,487216;534,163459;265,578208;287,576436;0,003477336;0;20071310;194,901961;497;230;267;231;193;2,0072;1,0036;0;0,004039;0,462777;0,537223;0,0052;0,041322;0,055;0,7203;0,0503;0,0518;20,537188;27,335;357,9891;24,9991;9,9974;2,548253;88;336;73;0,177062;0,676056;0,146881;191;1;0,787676891;9,810289638;3,923236821
374;Point;375;9;0;0;0;0;0;0;0;0;1;NORTE;0,004858;2;0;1;0;0;100599,2928;99351,81816;1;20071310;299,292428;0,003341214;20,762951;566,900148;230,806968;299,292428;0,003341214;0;20071310;194,901961;497;230;267;231;193;2,0072;1,0036;0;0,004039;0,462777;0,537223;0,0052;0,041322;0,055;0,7203;0,0503;0,0518;20,537188;27,335;357,9891;24,9991;9,9974;2,548253;88;336;73;0,177062;0,676056;0,146881;191;1;0,787676891;9,810289638;3,923236821
391;Point;392;9;0;0;0;0;0;0;0;0;1;NORTE;0,013735;2;0;1;0;0;100675,2198;99375,9733;1;20071310;276,123935;0,003621562;58,759513;544,588938;195,224957;276,123935;0,003621562;0;20071310;194,901961;497;230;267;231;193;2,0072;1,0036;0;0,004039;0,462777;0,537223;0,0052;0,041322;0,055;0,7203;0,0503;0,0518;20,537188;27,335;357,9891;24,9991;9,9974;2,548253;88;336;73;0,177062;0,676056;0,146881;191;1;0,787676891;9,810289638;3,923236821
1418;Point;1468;2;0;1;0;0;0;0;0;0;0;NORTE;0,018685;3;0;0;1;0;106654,2002;100792,4421;2;20012010;118,814751;0,008416463;64,444428;98,271894;123,15567;118,814751;0,008416463;1;20012010;254,43787;860;398;462;381;316;77,9888;37,0036;75,0189;0,090685;0,462791;0,537209;0,1171;0,058394;0,0802;0,6672;0,1233;0,1709;50,218978;68,972;573,792;106,038;54,0044;3,378762;241;523;96;0,280233;0,60814;0,111628;296;10;23,08206379;31,38368432;15,98348744
1419;Point;1469;2;0;1;0;0;0;0;0;0;0;NORTE;0,015071;3;0;0;1;0;106783,6678;100803,0197;1;20012010;71,74639;0,013937983;65,520206;215,219819;78,762496;71,74639;0,013937983;1;20012010;254,43787;860;398;462;381;316;77,9888;37,0036;75,0189;0,090685;0,462791;0,537209;0,1171;0,058394;0,0802;0,6672;0,1233;0,1709;50,218978;68,972;573,792;106,038;54,0044;3,378762;241;523;96;0,280233;0,60814;0,111628;296;10;23,08206379;31,38368432;15,98348744
282;Point;283;5;0;0;0;0;1;0;0;0;0;SUR;0,010754;1;1;0;0;0;103875,4425;99131,91981;0;20052209;962,146288;0,001039343;289,997262;918,566479;899,36502;975,407497;0,001025213;0;20052209;141,889764;901;417;484;318;278;10,008;2,0016;8,0136;0,011108;0,462819;0,537181;0,0072;0,040092;0,0614;0,6414;0,1276;0,1367;36,122568;55,3214;577,9014;114,9676;38,0026;6,348106;190;560;151;0,210877;0,621532;0,167592;256;8;1,576533221;18,11053565;5,986446981
319;Point;320;5;0;0;0;0;1;0;0;0;0;SUR;0,007868;1;1;0;0;0;103852,712;99224,10234;0;20052209;867,609906;0,001152592;290,381344;987,111231;949,586172;883,376509;0,00113202;0;20052209;141,889764;901;417;484;318;278;10,008;2,0016;8,0136;0,011108;0,462819;0,537181;0,0072;0,040092;0,0614;0,6414;0,1276;0,1367;36,122568;55,3214;577,9014;114,9676;38,0026;6,348106;190;560;151;0,210877;0,621532;0,167592;256;8;1,576533221;18,11053565;5,986446981
324;Point;325;5;0;0;0;0;1;0;0;0;0;SUR;0,00953;1;1;0;0;0;103964,3069;99243,20196;0;20052209;866,325827;0,0011543;355,234318;909,103998;849,998597;867,072487;0,001153306;1;20052209;141,889764;901;417;484;318;278;10,008;2,0016;8,0136;0,011108;0,462819;0,537181;0,0072;0,040092;0,0614;0,6414;0,1276;0,1367;36,122568;55,3214;577,9014;114,9676;38,0026;6,348106;190;560;151;0,210877;0,621532;0,167592;256;8;1,576533221;18,11053565;5,986446981
372;Point;373;5;0;0;0;0;1;0;0;0;0;SUR;0,013678;1;1;0;0;0;103830,6104;99333,34476;0;20052209;756,350681;0,001322138;287,116118;1035,487713;1005,54315;774,963537;0,001290383;0;20052209;141,889764;901;417;484;318;278;10,008;2,0016;8,0136;0,011108;0,462819;0,537181;0,0072;0,040092;0,0614;0,6414;0,1276;0,1367;36,122568;55,3214;577,9014;114,9676;38,0026;6,348106;190;560;151;0,210877;0,621532;0,167592;256;8;1,576533221;18,11053565;5,986446981
382;Point;383;5;0;0;0;0;1;0;0;0;0;SUR;0,021576;1;1;0;0;0;103955,5189;99350,93709;0;20052209;758,871984;0,001317745;359,884224;987,174928;895,37555;759,000995;0,001317521;0;20052209;141,889764;901;417;484;318;278;10,008;2,0016;8,0136;0,011108;0,462819;0,537181;0,0072;0,040092;0,0614;0,6414;0,1276;0,1367;36,122568;55,3214;577,9014;114,9676;38,0026;6,348106;190;560;151;0,210877;0,621532;0,167592;256;8;1,576533221;18,11053565;5,986446981
1537;Point;1587;5;0;0;0;0;1;0;0;0;0;SUR;0,000001;1;1;0;0;0;103934,4751;99105,94288;0;20052209;996,914997;0,001003095;252,18655;854,530678;835,472626;1002,901536;0,000997107;0;20052209;141,889764;901;417;484;318;278;10,008;2,0016;8,0136;0,011108;0,462819;0,537181;0,0072;0,040092;0,0614;0,6414;0,1276;0,1367;36,122568;55,3214;577,9014;114,9676;38,0026;6,348106;190;560;151;0,210877;0,621532;0,167592;256;8;1,576533221;18,11053565;5,986446981
198;Point;199;6;0;0;0;0;0;1;0;0;0;SUR;0,01003;1;1;0;0;0;102956,3666;98926,31803;1;20072408;996,654939;0,001003356;59,2956;1238,311341;842,144246;996,654939;0,001003356;1;20072408;159,454545;877;406;471;369;331;3,0121;0;2,9889;0,003435;0,462942;0,537058;0;0,032596;0,0614;0,6529;0,1334;0,0876;28,586727;53,8478;572,5933;116,9918;28,9956;5,502107;161;572;144;0,18358;0,652223;0,164196;301;13;0,547444824;21,26309067;5,269908419
211;Point;212;7;0;0;0;0;0;0;1;0;0;SUR;0,010824;1;1;0;0;0;102856,8941;98935,73394;1;20072408;991,076916;0,001009003;37,130266;1212,554384;752,14025;991,076916;0,001009003;3;20072408;159,454545;877;406;471;369;331;3,0121;0;2,9889;0,003435;0,462942;0,537058;0;0,032596;0,0614;0,6529;0,1334;0,0876;28,586727;53,8478;572,5933;116,9918;28,9956;5,502107;161;572;144;0,18358;0,652223;0,164196;301;13;0,547444824;21,26309067;5,269908419
221;Point;222;6;0;0;0;0;0;1;0;0;0;SUR;0,007471;1;1;0;0;0;102943,7253;98999,06165;1;20072408;924,979805;0,001081105;59,195705;1164,521507;797,1551;924,979805;0,001081105;1;20072408;159,454545;877;406;471;369;331;3,0121;0;2,9889;0,003435;0,462942;0,537058;0;0,032596;0,0614;0,6529;0,1334;0,0876;28,586727;53,8478;572,5933;116,9918;28,9956;5,502107;161;572;144;0,18358;0,652223;0,164196;301;13;0,547444824;21,26309067;5,269908419
262;Point;263;7;0;0;0;0;0;0;1;0;0;SUR;0,010939;1;1;0;0;0;102827,5639;99078,99176;1;20072408;846,115982;0,001181871;41,695315;1066,794811;658,221144;846,115982;0,001181871;0;20072408;159,454545;877;406;471;369;331;3,0121;0;2,9889;0,003435;0,462942;0,537058;0;0,032596;0,0614;0,6529;0,1334;0,0876;28,586727;53,8478;572,5933;116,9918;28,9956;5,502107;161;572;144;0,18358;0,652223;0,164196;301;13;0,547444824;21,26309067;5,269908419
270;Point;271;6;0;0;0;0;0;1;0;0;0;SUR;0,015693;1;1;0;0;0;102927,0895;99095,38137;1;20072408;830,645754;0,001203883;59,167807;1066,847322;744,753507;830,645754;0,001203883;0;20072408;159,454545;877;406;471;369;331;3,0121;0;2,9889;0,003435;0,462942;0,537058;0;0,032596;0,0614;0,6529;0,1334;0,0876;28,586727;53,8478;572,5933;116,9918;28,9956;5,502107;161;572;144;0,18358;0,652223;0,164196;301;13;0,547444824;21,26309067;5,269908419
486;Point;487;2;0;1;0;0;0;0;0;0;0;SUR;0,010045;1;1;0;0;0;106982,5506;99597,33362;1;20012908;946,377418;0,001056661;46,67889;784,033089;60,76343;963,838127;0,001037519;1;20012908;179,501385;648;300;348;278;260;103,012;15,002;68,9996;0,158969;0,462963;0,537037;0,0577;0,046326;0,0695;0,6554;0,1728;0,1385;30,01917;45,036;424,6992;111,9744;36,01;3,608807;155;424;69;0,239198;0,654321;0,106481;205;19;28,54461322;31,02809322;9,978366812
564;Point;565;2;0;1;0;0;0;0;0;0;0;SUR;0,012954;1;1;0;0;0;106977,0398;99710,17641;0;20012908;881,70826;0,001134162;155,11714;708,329162;168,770311;886,590372;0,001127917;1;20012908;179,501385;648;300;348;278;260;103,012;15,002;68,9996;0,158969;0,462963;0,537037;0,0577;0,046326;0,0695;0,6554;0,1728;0,1385;30,01917;45,036;424,6992;111,9744;36,01;3,608807;155;424;69;0,239198;0,654321;0,106481;205;19;28,54461322;31,02809322;9,978366812
634;Point;635;2;0;1;0;0;0;0;0;0;0;SUR;0,013154;1;1;0;0;0;106965,2639;99841,29288;0;20012908;805,127435;0,001242039;282,796734;638,993786;297,360293;805,127435;0,001242039;1;20012908;179,501385;648;300;348;278;260;103,012;15,002;68,9996;0,158969;0,462963;0,537037;0,0577;0,046326;0,0695;0,6554;0,1728;0,1385;30,01917;45,036;424,6992;111,9744;36,01;3,608807;155;424;69;0,239198;0,654321;0,106481;205;19;28,54461322;31,02809322;9,978366812
1106;Point;1156;3;0;0;1;0;0;0;0;0;0;NORTE;0,016347;3;0;0;1;0;106369,3691;101149,3289;1;20032101;546,365656;0,001830276;68,815369;475,804244;575,934503;546,365656;0,001830276;1;20032101;303,481013;959;444;515;477;376;3,008;1,0152;1,0017;0,003137;0,462982;0,537018;0,0027;0,025779;0,0224;0,6575;0,122;0,109;24,721802;21,4816;630,5425;116,998;40,984;3,155612;163;624;172;0,169969;0,650678;0,179353;372;2;0,953222386;37,07616779;12,98765501
1109;Point;1159;3;0;0;1;0;0;0;0;0;0;NORTE;0,015159;3;0;0;1;0;106497,6518;101171,6421;2;20032101;508,577575;0,001966268;54,4324;455,424507;518,318311;508,577575;0,001966268;1;20032101;303,481013;959;444;515;477;376;3,008;1,0152;1,0017;0,003137;0,462982;0,537018;0,0027;0,025779;0,0224;0,6575;0,122;0,109;24,721802;21,4816;630,5425;116,998;40,984;3,155612;163;624;172;0,169969;0,650678;0,179353;372;2;0,953222386;37,07616779;12,98765501
1403;Point;1453;4;0;0;0;1;0;0;0;0;0;NORTE;0,014963;3;0;0;1;0;105192,9664;100746,7112;0;20032506;424,684896;0,002354687;198,554975;343,255376;322,70483;424,684896;0,002354687;1;20032506;264,187328;959;444;515;348;337;60,997;10,0089;47,0148;0,063605;0,462982;0,537018;0,0297;0,038085;0,0478;0,7005;0,1606;0,095;36,52339;45,8402;671,7795;154,0154;32,015;3,632475;213;648;98;0,222106;0,675704;0,10219;308;9;16,79213209;42,39957605;8,81354999
1417;Point;1467;4;0;0;0;1;0;0;0;0;0;NORTE;0,021399;3;0;0;1;0;105325,875;100775,747;0;20032506;428,407056;0,002334229;207,701038;274,940197;386,541137;428,407056;0,002334229;0;20032506;264,187328;959;444;515;348;337;60,997;10,0089;47,0148;0,063605;0,462982;0,537018;0,0297;0,038085;0,0478;0,7005;0,1606;0,095;36,52339;45,8402;671,7795;154,0154;32,015;3,632475;213;648;98;0,222106;0,675704;0,10219;308;9;16,79213209;42,39957605;8,81354999
517;Point;518;9;0;0;0;0;0;0;0;0;1;NORTE;0,021791;3;0;0;1;0;100289,12;99619,85023;2;20070901;699,914318;0,001428746;64,372527;507,129944;346,132087;699,914318;0,001428746;1;20070901;305,963303;667;309;358;292;259;9,9974;3,9886;5,986;0,014989;0,463268;0,536732;0,0154;0,031348;0,0189;0,7477;0,0825;0,0695;20,909089;12,6063;498,7159;55,0275;18,0005;2,174805;122;428;117;0,182909;0,641679;0,175412;242;5;4,596917885;25,30226848;8,276834015
1364;Point;1414;2;0;1;0;0;0;0;0;0;0;SUR;0,00853;2;0;1;0;0;107170,5984;100665,6671;0;20012805;24,566273;0,040706215;98,873888;100,496033;323,649059;120,822997;0,00827657;0;20012805;192,583732;805;373;432;460;354;25,9836;7,0092;18,998;0,032278;0,463354;0,536646;0,0198;0,030769;0,0621;0,7051;0,1255;0,1723;24,76923;49,9905;567,6055;101,0275;60,9942;4,179655;155;524;126;0,192547;0,650932;0,156522;343;5;6,216685348;24,17125337;14,59311833
1365;Point;1415;2;0;1;0;0;0;0;0;0;0;NORTE;0,009111;2;0;1;0;0;107302,6181;100738,1027;1;20012805;25,143485;0,039771734;34,485653;138,567735;220,371425;93,789597;0,010662163;1;20012805;192,583732;805;373;432;460;354;25,9836;7,0092;18,998;0,032278;0,463354;0,536646;0,0198;0,030769;0,0621;0,7051;0,1255;0,1723;24,76923;49,9905;567,6055;101,0275;60,9942;4,179655;155;524;126;0,192547;0,650932;0,156522;343;5;6,216685348;24,17125337;14,59311833
1379;Point;1429;2;0;1;0;0;0;0;0;0;0;NORTE;0,008663;2;0;1;0;0;107170,1644;100731,6405;1;20012805;20,918867;0,047803736;33,01442;34,608345;328,326194;130,145775;0,007683692;3;20012805;192,583732;805;373;432;460;354;25,9836;7,0092;18,998;0,032278;0,463354;0,536646;0,0198;0,030769;0,0621;0,7051;0,1255;0,1723;24,76923;49,9905;567,6055;101,0275;60,9942;4,179655;155;524;126;0,192547;0,650932;0,156522;343;5;6,216685348;24,17125337;14,59311833
1384;Point;1434;2;0;1;0;0;0;0;0;0;0;SUR;0,015504;2;0;1;0;0;107301,264;100644,9397;0;20012805;51,179515;0,019539068;127,414976;180,915472;209,010001;113,765056;0,008790045;0;20012805;192,583732;805;373;432;460;354;25,9836;7,0092;18,998;0,032278;0,463354;0,536646;0,0198;0,030769;0,0621;0,7051;0,1255;0,1723;24,76923;49,9905;567,6055;101,0275;60,9942;4,179655;155;524;126;0,192547;0,650932;0,156522;343;5;6,216685348;24,17125337;14,59311833
399;Point;400;7;0;0;0;0;0;0;1;0;0;SUR;0,010288;2;0;1;0;0;102250,2813;99399,75117;1;20072213;337,867816;0,002959737;59,896596;510,560551;47,718476;703,997322;0,00142046;3;20072213;222,781065;753;349;404;343;289;1,9941;1,9941;0,9947;0,002648;0,463479;0,536521;0,0069;0,042466;0,0324;0,71;0,0637;0,09;31,97671;24,3972;534,63;47,9661;26,01;3,378642;149;500;104;0,197875;0,664011;0,138114;278;5;0,590207545;14,19685779;7,698359282
405;Point;406;7;0;0;0;0;0;0;1;0;0;SUR;0,003928;2;0;1;0;0;102300,2381;99420,43232;1;20072213;349,74176;0,002859252;67,791014;527,409523;100,933067;656,506157;0,001523215;1;20072213;222,781065;753;349;404;343;289;1,9941;1,9941;0,9947;0,002648;0,463479;0,536521;0,0069;0,042466;0,0324;0,71;0,0637;0,09;31,97671;24,3972;534,63;47,9661;26,01;3,378642;149;500;104;0,197875;0,664011;0,138114;278;5;0,590207545;14,19685779;7,698359282
410;Point;411;7;0;0;0;0;0;0;1;0;0;SUR;0,004788;2;0;1;0;0;102327,7523;99431,5868;1;20072213;356,47431;0,002805251;72,661897;538,948147;130,114246;630,991844;0,001584807;0;20072213;222,781065;753;349;404;343;289;1,9941;1,9941;0,9947;0,002648;0,463479;0,536521;0,0069;0,042466;0,0324;0,71;0,0637;0,09;31,97671;24,3972;534,63;47,9661;26,01;3,378642;149;500;104;0,197875;0,664011;0,138114;278;5;0,590207545;14,19685779;7,698359282
419;Point;420;7;0;0;0;0;0;0;1;0;0;SUR;0,005075;2;0;1;0;0;102356,768;99443,74831;1;20072213;363,248582;0,002752936;77,752911;552,326012;161,102837;604,172019;0,001655158;0;20072213;222,781065;753;349;404;343;289;1,9941;1,9941;0,9947;0,002648;0,463479;0,536521;0,0069;0,042466;0,0324;0,71;0,0637;0,09;31,97671;24,3972;534,63;47,9661;26,01;3,378642;149;500;104;0,197875;0,664011;0,138114;278;5;0,590207545;14,19685779;7,698359282
424;Point;425;7;0;0;0;0;0;0;1;0;0;SUR;0,004729;2;0;1;0;0;102383,9621;99455,16249;1;20072213;370,00311;0,00270268;82,227923;566,155777;190,154789;579,446323;0,001725785;1;20072213;222,781065;753;349;404;343;289;1,9941;1,9941;0,9947;0,002648;0,463479;0,536521;0,0069;0,042466;0,0324;0,71;0,0637;0,09;31,97671;24,3972;534,63;47,9661;26,01;3,378642;149;500;104;0,197875;0,664011;0,138114;278;5;0,590207545;14,19685779;7,698359282
433;Point;434;7;0;0;0;0;0;0;1;0;0;SUR;0,004993;2;0;1;0;0;102409,6624;99465,71631;1;20072213;377,695906;0,002647633;86,145665;580,437211;217,518848;556,704178;0,001796286;1;20072213;222,781065;753;349;404;343;289;1,9941;1,9941;0,9947;0,002648;0,463479;0,536521;0,0069;0,042466;0,0324;0,71;0,0637;0,09;31,97671;24,3972;534,63;47,9661;26,01;3,378642;149;500;104;0,197875;0,664011;0,138114;278;5;0,590207545;14,19685779;7,698359282
739;Point;740;9;0;0;0;0;0;0;0;0;1;NORTE;0,007486;3;0;0;1;0;100907,698;100084,9739;2;20071105;877,269865;0,0011399;23,47428;365,493222;434,160933;884,891241;0,001130082;3;20071105;232,20339;548;254;294;281;229;7,0074;1,0076;1,9951;0,012787;0,463504;0,536496;0,0044;0,031835;0,0206;0,686;0,0493;0,0873;17,445695;11,2888;375,928;27,0164;19,9917;2,356168;87;358;103;0,158759;0,653285;0,187956;222;3;2,974066365;11,46624519;8,484836395
1921;Point;804;9;0;0;0;0;0;0;0;0;1;NORTE;0,01606;4;0;0;0;1;100880,903;100171,5251;1;20071105;966,861966;0,001034274;62,305896;300,423774;503,900126;972,085995;0,001028716;1;20071105;232,20339;548;254;294;281;229;7,0074;1,0076;1,9951;0,012787;0,463504;0,536496;0,0044;0,031835;0,0206;0,686;0,0493;0,0873;17,445695;11,2888;375,928;27,0164;19,9917;2,356168;87;358;103;0,158759;0,653285;0,187956;222;3;2,974066365;11,46624519;8,484836395
1104;Point;1154;3;0;0;1;0;0;0;0;0;0;NORTE;0,017962;3;0;0;1;0;106243,1383;101143,8779;1;20032202;559,772951;0,001786439;66,280631;492,507177;663,659159;559,772951;0,001786439;1;20032202;367,597765;658;305;353;351;294;57,0066;7,9968;53,001;0,086636;0,463526;0,536474;0,0272;0,034755;0,0296;0,6973;0,1611;0,0612;22,868876;19,4768;458,8234;106,0038;17,9928;1,791532;122;447;89;0,18541;0,679331;0,135258;289;2;31,82002889;59,16935896;10,0432479
1732;Point;1782;8;0;0;0;0;0;0;0;1;0;NORTE;0,009729;4;0;0;0;1;101479,4574;100528,59;1;20061403;1012,456213;0,000987697;50,733026;173,627503;538,861301;1358,298646;0,000736215;1;20061403;447,368421;850;394;456;493;384;47,0016;3,9936;45,9969;0,055296;0,463529;0,536471;0,0104;0,015796;0,0354;0,7242;0,0871;0,0781;13,42649;30,09;615,57;74,035;29,9904;1,8996;120;581;149;0,141176;0,683529;0,175294;366;9;24,74289324;38,97399453;15,78774479
1738;Point;1788;8;0;0;0;0;0;0;0;1;0;NORTE;0,000004;4;0;0;0;1;101408,1123;100667,4129;1;20061403;1167,52341;0,000856514;0,048692;71,353016;453,963903;1485,824036;0,000673027;1;20061403;447,368421;850;394;456;493;384;47,0016;3,9936;45,9969;0,055296;0,463529;0,536471;0,0104;0,015796;0,0354;0,7242;0,0871;0,0781;13,42649;30,09;615,57;74,035;29,9904;1,8996;120;581;149;0,141176;0,683529;0,175294;366;9;24,74289324;38,97399453;15,78774479
1740;Point;1790;8;0;0;0;0;0;0;0;1;0;NORTE;0,009264;4;0;0;0;1;101447,1911;100628,0304;1;20061403;1112,616503;0,000898782;52,286251;103,895679;464,415918;1432,534888;0,000698063;1;20061403;447,368421;850;394;456;493;384;47,0016;3,9936;45,9969;0,055296;0,463529;0,536471;0,0104;0,015796;0,0354;0,7242;0,0871;0,0781;13,42649;30,09;615,57;74,035;29,9904;1,8996;120;581;149;0,141176;0,683529;0,175294;366;9;24,74289324;38,97399453;15,78774479
1523;Point;1573;5;0;0;0;0;1;0;0;0;0;SUR;0,014599;1;1;0;0;0;104286,0466;98982,92855;4;20052010;1168,727554;0,000855631;53,408161;495,280109;464,377701;1168,727554;0,000855631;3;20052010;178,478664;962;446;516;457;380;34,998;3,99;31,99;0,03638;0,463617;0,536383;0,0105;0,042071;0,0406;0,6813;0,1486;0,1447;40,472494;39,0572;655,4106;142,9532;54,986;5,388428;205;626;131;0,213098;0,650728;0,136175;372;4;6,495029719;26,52966691;10,20446037
1525;Point;1575;4;0;0;0;1;0;0;0;0;0;SUR;0,000001;1;1;0;0;0;104321,6248;99089,824;2;20052010;1069,386504;0,000935116;0,044327;546,066231;462,372595;1069,386504;0,000935116;3;20052010;178,478664;962;446;516;457;380;34,998;3,99;31,99;0,03638;0,463617;0,536383;0,0105;0,042071;0,0406;0,6813;0,1486;0,1447;40,472494;39,0572;655,4106;142,9532;54,986;5,388428;205;626;131;0,213098;0,650728;0,136175;372;4;6,495029719;26,52966691;10,20446037
1531;Point;1581;5;0;0;0;0;1;0;0;0;0;SUR;0,01003;1;1;0;0;0;104250,5272;99077,01155;2;20052010;1069,993574;0,000934585;38,698329;584,688448;525,613874;1069,993574;0,000934585;1;20052010;178,478664;962;446;516;457;380;34,998;3,99;31,99;0,03638;0,463617;0,536383;0,0105;0,042071;0,0406;0,6813;0,1486;0,1447;40,472494;39,0572;655,4106;142,9532;54,986;5,388428;205;626;131;0,213098;0,650728;0,136175;372;4;6,495029719;26,52966691;10,20446037
1549;Point;1599;4;0;0;0;1;0;0;0;0;0;SUR;0,000003;1;1;0;0;0;104318,6036;99169,42154;1;20052010;990,424122;0,001009668;0,027517;611,405746;490,846819;990,424122;0,001009668;1;20052010;178,478664;962;446;516;457;380;34,998;3,99;31,99;0,03638;0,463617;0,536383;0,0105;0,042071;0,0406;0,6813;0,1486;0,1447;40,472494;39,0572;655,4106;142,9532;54,986;5,388428;205;626;131;0,213098;0,650728;0,136175;372;4;6,495029719;26,52966691;10,20446037
